933,986
132,841
571,480
876,204
859,166
745,772
978,984
670,370
556,219
681,223
14,563
786,858
742,318
420,288
244,269
812,361
237,831
763,359
34,266
109,217
649,117
834,267
636,817
480,845
9,850
927,983
889,994
717,960
589,260
438,11
176,811
995,311
312,697
275,676
642,906
571,128
987,252
942,796
199,410
637,706
524,228
926,295
647,460
696,591
169,753
963,465
550,655
213,263
158,999
490,711
647,406
70,787
453,683
624,202
819,508
460,122
291,414
978,381
274,776
293,820
467,401
592,609
220,89
682,943
871,906
643,687
765,412
273,902
657,50
997,2
563,539
899,920
228,568
64,468
12,666
504,825
297,568
703,723
367,701
173,86
576,153
669,308
183,534
346,504
615,309
628,14
284,296
518,213
423,980
489,751
851,968
131,574
938,85
335,48
666,533
949,360
596,479
539,641
479,262
246,374
733,519
815,593
138,398
917,564
719,633
534,487
981,329
340,407
49,70
928,816
392,260
556,599
851,79
958,307
779,113
310,41
911,988
264,457
312,913
205,225
833,503
399,521
895,678
191,927
351,292
678,858
634,916
918,3
626,786
392,101
502,179
711,515
690,372
916,108
502,259
36,603
556,71
164,96
575,223
711,178
948,117
459,27
677,892
336,569
989,924
219,931
179,863
2,623
59,497
929,806
865,843
811,355
588,977
475,153
31,388
921,857
161,839
110,164
63,54
784,62
156,668
745,988
7,360
40,562
804,654
265,984
569,473
326,460
584,116
3,927
995,240
808,744
247,97
476,420
123,782
820,703
736,219
273,577
540,588
401,175
995,722
847,982
793,443
424,592
61,894
803,860
76,18
14,796
106,397
924,606
696,623
361,986
510,240
312,953
802,537
791,133
780,290
365,660
592,152
384,939
246,449
892,127
1,601
357,839
819,793
324,87
445,916
588,461
414,107
763,305
603,84
914,779
800,205
958,351
412,83
409,533
327,26
968,232
950,632
712,984
753,407
580,8
243,898
414,939
41,613
604,926
278,327
11,473
711,204
247,484
560,1
718,831
860,991
132,707
323,225
317,532
136,822
410,432
931,963
146,234
171,927
918,852
185,930
175,224
555,145
942,978
387,976
825,993
737,995
125,1
95,923
324,636
89,66
461,413
390,417
752,743
348,972
124,276
781,189
951,291
325,74
902,223
142,152
236,684
862,288
105,393
187,439
561,596
880,993
392,133
964,292
956,908
817,479
207,293
442,775
377,262
471,277
184,653
98,656
360,650
17,928
209,241
156,937
200,794
426,696
5,954
891,96
30,917
360,495
617,204
245,722
787,502
384,920
239,556
644,286
177,566
930,960
285,585
154,76
908,680
197,116
722,947
729,666
273,158
391,950
979,664
999,699
981,369
911,401
460,987
660,192
334,51
1,289
783,269
213,469
799,343
9,520
223,363
639,422
650,589
786,965
96,47
419,626
578,66
139,402
340,587
593,592
860,591
434,222
821,794
308,69
81,90
728,343
261,57
434,14
612,420
194,696
694,159
135,442
668,406
123,586
725,221
588,558
812,288
225,441
426,644
721,952
378,594
262,646
857,277
311,765
494,39
815,315
301,333
833,790
749,291
273,712
627,422
898,426
439,21
190,610
239,870
952,924
608,214
242,699
960,959
851,419
43,929
949,226
139,136
38,77
595,190
443,686
117,845
522,733
837,739
463,250
425,491
598,946
888,150
643,529
307,461
702,534
600,203
365,121
136,236
235,709
712,476
897,393
788,914
908,622
205,265
707,820
99,311
393,577
308,323
219,531
568,5
591,999
269,479
892,729
248,227
176,303
626,839
405,200
720,779
10,938
306,323
921,960
481,815
305,803
108,463
138,983
315,596
236,476
182,164
369,132
82,954
796,47
303,596
541,258
197,332
318,623
334,661
928,506
288,673
535,68
16,57
275,462
724,505
213,75
813,872
903,527
60,669
33,386
892,766
479,518
266,566
451,558
316,131
393,512
820,864
185,12
881,122
819,697
27,960
218,224
996,825
182,893
226,928
551,551
671,938
565,563
817,685
769,137
909,792
788,771
501,70
762,991
337,694
219,626
398,251
80,848
236,873
818,832
167,621
581,360
939,640
490,40
384,567
562,824
125,474
473,751
625,226
500,660
363,805
882,204
851,308
454,734
928,689
675,911
590,967
144,747
919,803
198,582
313,368
342,242
620,626
172,537
585,231
140,1
23,146
215,674
493,633
940,759
369,173
13,594
434,572
787,833
725,361
775,734
140,334
663,772
436,352
525,71
381,654
109,756
56,99
158,409
351,693
832,433
482,822
57,851
931,683
90,433
423,263
463,336
217,437
727,764
5,669
544,332
589,204
261,635
749,27
570,184
822,688
561,5
610,126
196,384
832,972
966,864
699,526
824,587
45,710
711,137
383,956
856,668
881,503
296,465
342,845
857,891
554,639
452,49
988,114
102,540
635,472
512,577
995,167
645,632
976,874
812,655
698,552
326,164
326,328
899,662
838,740
788,433
437,727
678,858
454,825
234,82
15,205
147,654
596,644
64,253
860,668
733,348
75,301
202,728
488,824
247,597
325,441
277,181
276,18
197,439
675,37
525,374
345,134
885,367
90,530
456,305
336,114
314,799
29,258
132,275
352,253
656,648
604,241
563,796
241,133
141,954
354,42
192,641
800,190
951,959
23,17
164,898
22,612
89,762
710,209
78,54
728,707
967,683
19,533
824,307
363,493
849,635
400,82
668,406
454,293
149,422
18,84
505,923
421,258
133,414
218,637
265,446
899,855
746,998
512,307
143,200
655,607
324,558
632,647
347,769
615,962
523,854
318,423
916,58
232,222
497,240
678,5
486,473
419,242
604,283
937,659
21,790
89,71
349,780
614,447
213,67
471,194
715,239
15,477
959,538
135,185
510,899
131,356
527,163
242,889
912,438
545,77
206,558
647,282
755,632
69,944
314,879
166,402
432,84
628,996
743,486
130,295
27,585
274,168
705,455
329,341
140,246
310,915
326,536
378,73
959,880
558,428
828,630
882,613
553,293
213,31
479,232
271,658
110,656
8,316
504,326
535,535
857,184
17,274
983,303
202,571
268,993
79,447
889,512
342,233
58,240
57,529
701,440
287,870
376,217
997,727
513,143
764,991
694,788
94,793
620,993
957,324
414,684
175,591
273,756
693,319
57,159
922,407
831,98
679,59
975,655
813,474
546,646
861,89
114,333
242,381
66,85
960,337
2,884
667,315
261,934
342,279
350,842
440,376
884,802
968,438
429,804
88,663
522,478
857,199
809,157
666,72
810,670
771,890
508,658
921,636
342,410
76,916
572,497
83,371
240,714
818,4
703,383
837,801
159,689
65,804
131,737
983,607
925,710
232,229
779,320
830,432
743,844
63,39
711,1
266,710
373,989
660,905
634,721
673,593
873,459
360,533
949,8
958,369
558,643
364,949
386,728
957,221
537,159
8,27
860,886
309,667
574,647
727,290
229,802
486,266
146,867
83,163
596,102
156,881
288,872
398,165
503,245
537,278
832,552
134,865
815,427
163,565
761,506
715,808
904,784
972,578
867,493
912,472
86,948
313,917
457,717
999,226
144,854
454,888
627,244
545,222
600,797
957,994
194,215
822,395
641,221
155,987
408,383
274,308
354,325
388,1
831,302
343,280
742,430
274,450
437,863
627,766
690,699
772,82
755,34
160,858
697,543
168,107
736,166
128,474
913,115
216,663
787,111
75,898
721,895
662,301
184,858
5,334
380,713
52,221
771,365
875,759
781,813
380,268
453,339
613,150
283,729
567,988
517,615
178,533
707,445
389,577
755,275
116,715
354,846
933,612
497,531
928,868
629,332
675,872
646,184
187,785
702,809
972,364
758,699
629,275
655,26
245,943
739,797
494,476
402,128
282,160
254,374
226,952
178,294
591,679
503,958
637,396
523,85
544,66
59,271
860,650
651,779
594,256
388,319
181,799
959,952
218,667
542,626
877,334
686,741
198,862
922,877
281,536
69,405
542,521
266,264
846,453
498,160
261,216
335,851
884,986
818,120
317,607
474,238
521,914
987,494
407,489
114,726
760,746
426,408
232,812
26,785
376,469
982,183
408,734
359,586
498,365
532,240
943,682
41,533
721,904
146,404
817,688
191,914
972,120
435,862
796,81
431,518
97,359
316,419
270,850
685,780
102,944
930,923
67,745
105,425
460,38
222,34
69,319
937,613
743,772
132,51
504,196
724,787
778,17
267,76
417,709
913,890
559,211
422,516
45,653
868,937
9,520
494,453
864,861
155,177
748,181
579,813
416,643
782,422
319,691
731,819
176,650
785,391
90,166
875,445
35,573
551,184
499,585
82,257
974,263
540,145
937,188
635,437
277,536
649,87
802,877
487,126
154,603
436,736
967,798
875,280
982,567
152,55
212,504
446,327
828,270
687,852
441,806
269,756
826,985
446,411
762,929
300,935
578,198
740,709
112,911
517,182
158,994
318,351
191,491
999,402
205,843
169,930
241,852
337,273
837,990
322,969
945,576
895,283
288,477
220,998
690,572
709,829
520,823
56,222
119,571
707,238
859,319
565,108
908,719
684,215
601,304
745,524
4,992
133,200
602,48
167,773
332,963
184,630
497,208
531,158
343,263
450,271
246,71
431,540
592,724
974,34
630,126
293,165
801,628
884,53
439,545
875,86
689,426
539,246
778,163
439,785
319,578
198,376
350,642
881,522
118,973
262,535
85,75
303,772
949,896
130,308
729,579
158,780
184,506
367,73
251,920
123,179
901,683
709,758
648,506
914,520
82,834
645,201
867,474
352,380
851,949
966,831
554,145
853,396
150,909
393,358
706,852
319,892
247,942
370,728
37,243
873,963
617,723
330,514
861,937
144,590
73,709
299,804
886,542
881,291
64,246
958,166
379,444
675,342
609,300
739,397
773,760
314,227
740,733
821,142
751,648
341,510
863,541
227,105
368,273
319,660
21,571
217,363
984,694
197,447
712,358
820,907
267,408
466,440
233,586
413,722
728,444
716,611
92,980
105,74
168,698
376,353
615,983
276,80
190,885
720,114
827,992
926,839
438,722
325,588
715,684
363,441
518,792
184,500
321,566
889,378
191,9
568,52
245,701
361,379
745,953
157,740
247,355
659,484
417,613
828,262
909,215
38,671
330,191
518,312
467,735
723,518
776,808
978,657
678,359
927,452
22,333
624,747
349,73
469,198
672,298
290,588
15,752
988,893
11,300
735,847
141,947
189,177
167,239
664,546
368,397
706,961
385,518
105,230
659,318
39,565
523,957
444,504
440,792
212,497
691,224
135,362
202,350
125,720
947,451
259,860
106,964
147,296
391,103
189,778
689,281
929,585
701,792
742,956
49,736
682,480
321,473
535,742
917,490
59,392
578,737
217,9
968,638
996,529
818,443
272,700
228,504
946,604
148,339
956,205
960,508
264,32
681,547
147,658
953,96
203,589
318,601
181,404
377,71
481,290
668,191
288,969
459,734
205,904
35,491
382,639
742,244
109,323
903,758
28,226
583,708
171,76
925,475
18,46
892,744
341,523
530,67
277,876
563,83
89,667
384,596
568,152
189,347
432,845
268,130
864,845
257,660
994,740
48,690
986,667
192,718
940,997
400,296
1,972
690,772
810,243
836,12
814,520
301,875
113,527
845,918
629,377
638,612
134,133
457,85
529,15
163,414
262,907
8,211
518,161
2,588
661,159
958,527
850,747
850,264
220,367
166,211
527,555
206,511
645,667
537,207
431,519
502,796
51,735
173,393
216,416
147,221
957,106
936,661
834,167
751,472
889,450
77,688
177,857
345,415
129,212
362,435
193,736
348,350
74,446
815,872
360,675
479,987
993,512
463,97
961,98
444,602
551,727
863,524
721,339
39,534
736,184
814,461
548,391
439,734
499,871
554,942
846,870
150,833
378,193
546,635
58,307
879,547
668,35
160,828
238,333
876,859
746,376
963,180
583,972
115,354
826,370
288,361
864,482
720,711
702,747
712,275
957,126
592,767
502,406
954,753
872,545
857,302
737,200
471,60
145,780
585,387
849,285
728,257
257,964
218,861
302,608
369,362
924,896
677,819
137,471
768,624
714,303
958,550
980,774
501,592
820,13
732,550
516,332
414,748
597,357
255,412
154,947
61,202
137,60
192,459
874,892
789,998
561,340
682,239
38,35
799,347
843,496
914,2
642,675
246,171
45,762
23,874
290,434
186,852
736,747
697,836
512,197
629,636
547,876
242,413
106,231
650,624
93,839
917,371
307,671
197,362
87,321
802,79
667,644
962,426
419,270
248,950
505,742
439,971
893,520
263,533
372,969
796,994
868,210
325,528
723,856
640,228
593,49
882,277
166,296
194,520
783,644
625,263
510,718
972,111
41,119
243,551
770,653
814,895
225,246
993,223
204,309
850,480
608,599
894,326
347,958
888,124
122,289
724,426
943,384
710,588
357,528
592,669
148,946
385,880
639,857
658,414
357,884
97,908
17,408
702,805
698,201
548,190
944,359
792,465
472,659
2,79
518,793
926,487
893,195
645,979
281,454
117,976
287,342
265,411
843,878
276,529
658,638
698,598
875,886
726,654
388,588
775,741
761,759
449,454
469,26
953,673
751,190
792,101
580,758
493,90
649,738
297,704
698,914
608,624
788,406
124,458
987,560
668,949
683,817
720,965
20,360
438,128
815,382
572,830
128,682
528,995
197,724
239,449
20,70
312,699
997,729
422,78
279,127
87,35
468,856
993,998
960,794
466,620
418,447
963,311
99,332
729,581
201,413
97,45
756,48
612,769
356,737
903,826
565,661
124,178
462,114
536,535
363,145
569,689
158,227
37,130
484,305
725,150
518,386
169,306
651,306
81,39
841,443
435,531
885,61
469,472
499,313
863,603
43,832
789,625
25,259
349,186
135,899
801,185
199,342
706,106
466,125
312,119
718,636
390,67
271,387
138,117
243,965
105,879
282,921
307,50
481,714
825,10
260,515
613,107
683,178
836,561
313,800
118,408
748,215
378,569
707,539
641,464
854,463
979,245
771,686
790,969
67,160
157,470
572,548
935,152
258,699
681,392
884,377
904,395
470,119
799,540
72,686
315,426
97,496
367,35
684,856
395,463
361,606
765,959
851,435
209,572
920,608
651,972
896,603
535,485
822,21
570,675
876,404
173,29
139,753
959,836
800,41
853,578
607,128
854,962
19,830
662,935
626,681
918,741
496,946
625,360
773,642
938,966
290,198
67,507
796,280
378,332
154,776
450,255
291,676
674,942
205,972
938,264
594,738
554,827
170,437
220,208
652,367
92,869
757,418
769,45
18,461
808,886
574,629
773,704
692,254
298,762
19,110
80,734
721,804
837,726
196,897
841,200
822,668
657,914
232,793
86,441
75,467
837,517
544,652
445,321
44,760
689,78
956,868
635,77
497,494
965,808
326,770
287,437
175,314
724,294
548,334
929,185
271,783
32,241
62,274
133,195
854,653
682,732
350,21
392,494
150,414
950,706
706,491
772,464
172,205
979,68
36,444
545,370
320,947
361,638
342,828
224,445
964,738
688,897
693,63
635,56
429,987
847,599
772,696
998,720
66,949
894,351
712,153
557,95
631,733
102,215
552,909
22,619
813,609
200,507
218,960
721,513
529,297
631,105
546,871
575,323
752,564
578,357
581,375
984,539
617,198
920,653
162,923
303,45
40,104
22,380
371,311
530,806
294,344
233,498
44,610
54,261
35,81
112,828
288,139
881,89
839,852
463,906
464,203
486,545
168,333
610,680
680,692
102,143
860,462
537,109
68,91
381,549
171,838
81,840
500,581
238,171
568,66
899,292
764,238
129,659
440,224
391,116
922,224
997,953
36,115
67,712
436,691
424,300
412,319
867,368
26,752
248,816
932,923
881,235
451,322
728,554
193,207
969,630
629,814
776,95
290,522
664,130
743,988
875,606
713,505
13,384
432,652
819,405
913,52
489,350
457,366
289,445
531,791
367,200
821,483
978,938
666,70
127,614
749,703
168,404
419,869
270,744
229,986
138,69
285,547
189,680
658,57
640,375
732,876
154,406
824,465
50,10
65,68
243,273
828,919
218,4
925,602
625,678
451,175
655,816
931,848
692,976
714,978
421,384
778,254
532,498
82,251
336,543
834,944
81,389
631,561
924,857
448,785
279,73
639,377
168,536
89,372
19,98
912,778
771,824
417,857
441,999
345,560
198,957
598,149
559,131
312,527
16,198
340,331
97,429
479,708
811,903
856,655
907,828
574,289
631,934
333,669
985,469
324,127
689,636
198,969
248,747
243,964
917,849
301,609
107,260
52,133
845,695
688,212
74,92
712,875
370,104
580,646
214,873
117,342
453,464
57,361
315,452
685,520
198,442
55,973
650,574
168,880
74,108
763,719
871,799
189,119
588,241
683,972
306,174
192,919
3,477
387,857
870,606
862,354
798,844
632,103
889,976
730,703
572,505
401,235
768,829
27,561
144,510
702,983
686,4
554,771
763,772
830,484
720,562
647,253
587,456
888,544
566,865
196,334
536,773
598,615
381,389
991,342
584,649
653,14
111,513
681,54
642,717
373,790
615,716
807,77
584,978
541,229
324,733
830,617
974,16
689,491
43,171
640,250
21,30
922,233
224,420
322,42
655,232
352,703
869,556
965,153
583,794
509,693
352,746
848,640
43,434
613,712
742,650
347,306
386,49
673,274
446,120
206,56
543,143
511,683
603,668
362,236
167,373
285,311
748,730
437,690
573,519
457,906
712,683
564,223
466,553
32,982
469,262
880,871
744,787
196,971
550,482
304,11
257,646
418,696
931,358
267,754
553,753
900,842
901,186
996,634
794,548
474,96
963,829
895,292
181,587
463,331
678,348
797,867
750,567
409,959
128,998
794,875
233,609
479,276
88,360
83,721
651,287
985,708
813,730
875,232
77,33
66,910
773,837
403,310
912,746
367,945
11,273
112,59
789,218
226,467
460,410
907,229
888,497
579,807
123,43
30,181
659,904
44,89
889,971
34,84
72,154
305,705
572,484
376,5
933,885
692,574
837,226
457,43
860,163
329,800
108,385
507,94
3,653
666,181
711,759
634,515
678,714
831,759
83,217
807,776
617,833
897,951
61,359
461,798
789,653
192,941
294,27
124,384
180,221
879,218
161,22
740,590
624,181
672,110
118,208
53,543
18,142
3,824
105,911
557,774
431,816
788,989
886,379
884,97
761,80
440,988
104,902
168,272
150,581
542,372
903,408
819,191
49,193
322,475
630,433
698,677
938,609
218,187
518,484
982,327
553,522
707,427
114,241
247,862
7,792
256,57
38,884
156,512
747,4
113,432
864,325
400,5
884,698
421,481
961,568
118,220
567,692
605,618
891,496
573,856
501,402
288,656
327,158
427,228
944,176
980,315
74,477
209,765
671,687
588,99
209,980
186,739
913,683
43,586
737,489
813,578
663,771
772,616
340,127
376,860
800,420
533,883
922,143
945,255
630,313
292,586
51,395
819,893
425,271
440,304
37,136
334,303
346,296
188,54
948,276
528,918
588,249
637,248
936,247
686,873
647,801
882,433
7,825
714,834
820,555
480,233
463,8
155,687
248,33
120,312
536,145
36,601
173,158
170,960
85,322
583,542
10,993
176,892
849,489
178,784
173,889
790,691
132,48
442,49
830,705
915,719
998,731
169,427
846,879
334,202
82,212
910,663
335,890
329,591
108,792
165,848
921,460
261,201
754,878
4,676
504,177
796,315
956,402
798,175
17,207
558,949
173,660
420,948
993,841
535,710
142,625
273,651
564,382
457,700
472,612
827,366
433,366
520,331
663,719
415,518
245,191
39,608
275,347
942,928
636,156
680,473
831,82
927,411
609,973
268,496
692,95
469,491
515,363
760,570
197,192
348,898
425,125
78,337
767,207
795,311
40,864
851,606
303,706
522,734
373,405
401,59
582,221
165,796
952,303
847,21
639,509
556,587
174,18
169,241
307,559
71,911
632,648
79,105
946,693
525,211
615,852
357,957
793,802
83,311
555,403
9,92
932,949
983,381
849,422
277,303
889,955
805,466
42,245
313,879
720,750
30,464
520,661
35,394
852,46
525,175
630,470
554,511
7,500
733,359
6,136
81,732
97,660
119,771
795,573
643,104
379,880
948,712
71,53
841,784
452,637
402,622
546,444
713,392
705,47
771,637
816,735
838,80
221,601
455,194
991,299
823,108
165,201
273,958
170,248
24,262
499,449
48,558
68,330
450,662
684,926
181,394
459,136
677,861
606,126
518,817
679,336
304,560
16,680
580,589
126,8
308,758
815,539
903,48
364,136
259,23
109,487
9,811
377,830
971,226
655,876
137,273
772,955
594,709
109,614
335,70
383,29
332,213
339,960
467,851
532,800
167,995
373,838
698,264
402,952
235,233
929,283
103,238
458,471
426,944
744,484
265,101
59,464
940,451
502,218
270,390
978,553
837,709
66,640
278,326
725,863
802,813
31,852
596,489
625,424
448,435
521,966
36,232
827,562
133,390
830,644
995,646
502,166
875,291
129,785
453,946
236,183
298,522
770,260
413,723
428,563
283,859
340,711
63,166
682,460
454,195
501,455
788,796
195,210
748,122
586,622
431,848
604,528
618,4
387,342
246,176
840,388
269,759
244,855
194,732
139,501
432,560
745,970
836,210
762,841
608,534
74,314
441,145
212,266
219,293
641,939
647,803
972,283
724,881
246,876
875,139
723,895
11,257
800,860
912,627
468,885
669,71
279,379
106,323
909,812
55,890
526,184
408,366
872,919
44,547
492,831
324,702
413,100
767,28
313,688
395,720
380,444
468,626
252,653
567,211
293,397
266,387
296,499
345,436
276,269
829,946
645,875
713,472
800,497
61,497
276,125
92,174
472,147
93,286
758,335
642,574
978,849
882,728
178,191
47,935
553,852
876,884
751,615
15,834
509,631
921,540
410,621
715,524
118,324
655,795
532,765
122,114
854,736
963,456
159,514
784,356
669,218
292,101
89,346
792,330
927,958
702,168
464,78
352,824
89,247
59,768
280,664
843,574
248,232
168,408
190,889
224,695
821,64
752,81
541,36
688,709
979,6
631,418
183,255
962,390
1,143
573,817
790,34
636,659
449,63
468,756
352,344
608,254
439,226
379,142
449,729
9,581
415,959
833,880
556,727
93,191
302,236
553,767
613,577
602,625
270,555
259,496
678,921
224,977
497,416
215,134
435,3
20,608
463,385
476,770
353,624
128,117
464,161
872,768
610,404
329,364
387,496
842,202
155,178
381,236
777,992
943,897
125,285
657,265
116,537
551,259
197,399
255,726
224,524
906,421
581,325
266,697
923,864
772,411
82,209
313,440
960,773
477,760
624,514
969,15
608,861
97,177
413,485
489,454
419,48
603,61
836,306
986,587
554,284
988,643
367,130
810,626
997,306
872,412
907,88
85,260
544,851
340,115
471,383
253,705
703,789
317,729
693,571
123,252
866,930
939,665
143,65
681,99
675,948
190,586
803,412
121,870
979,245
391,317
811,237
627,121
279,881
739,79
536,648
538,214
824,839
950,450
734,676
458,790
134,612
452,442
958,2
724,743
439,468
32,291
738,457
68,719
277,706
206,128
699,687
711,700
387,624
630,701
647,300
940,369
65,107
44,61
469,888
119,869
608,930
979,794
353,984
364,771
872,505
255,490
779,608
306,802
850,598
976,855
545,341
53,611
199,659
634,89
330,233
388,433
832,653
742,381
191,474
797,43
761,940
409,603
588,379
745,989
716,398
579,801
825,99
339,157
900,10
601,154
189,54
166,537
689,543
364,357
502,597
221,720
371,380
235,671
176,535
183,647
199,14
688,358
150,183
237,134
590,291
56,273
487,113
965,701
321,258
496,297
514,85
182,809
577,829
748,20
797,977
880,317
375,618
168,854
798,422
589,828
258,308
920,887
716,425
222,558
966,657
634,716
875,664
498,377
341,406
672,845
35,835
77,924
374,514
171,289
192,272
633,702
489,237
734,594
754,204
8,794
929,804
625,436
944,419
52,104
943,907
972,87
328,457
155,106
720,399
555,374
589,348
916,544
368,402
394,202
172,686
666,965
339,533
348,95
485,586
644,29
813,129
30,412
754,493
534,211
106,884
364,635
336,178
794,800
98,524
637,909
186,87
650,166
262,86
400,231
283,216
826,813
142,18
841,538
72,796
673,64
19,710
524,45
468,466
818,1
142,543
300,67
37,658
883,768
184,638
689,537
675,745
215,188
821,165
291,205
889,87
221,949
531,514
315,397
523,718
474,827
250,811
192,204
966,424
650,991
236,580
503,189
135,339
461,66
581,513
358,477
419,491
279,286
440,13
524,444
140,911
596,386
432,313
575,956
624,60
78,510
478,987
931,402
390,635
80,969
144,737
34,637
615,579
199,587
495,551
747,647
296,235
903,903
954,718
227,163
149,447
788,196
620,815
53,936
527,675
42,490
873,722
585,329
720,238
482,443
273,355
791,272
589,307
162,846
857,267
627,370
832,412
559,189
888,745
437,469
437,76
448,814
858,389
158,632
423,728
979,217
274,352
586,685
206,686
544,20
505,328
422,558
625,105
825,421
927,703
516,731
661,490
754,714
27,589
747,881
334,736
254,692
833,274
190,787
626,769
385,993
507,256
541,490
166,7
550,150
421,977
836,802
711,727
402,386
157,339
423,36
816,678
860,547
204,455
105,249
759,345
246,301
904,577
546,524
188,235
363,423
979,994
903,833
84,455
805,105
624,838
605,439
83,89
258,915
40,638
653,1
307,212
986,755
982,456
948,401
948,129
249,275
28,800
257,757
798,507
183,305
422,413
452,382
973,729
555,298
825,108
204,228
808,449
886,450
581,862
444,30
424,823
133,803
261,493
199,623
689,604
740,463
851,950
804,664
516,679
396,43
457,480
646,676
615,692
535,942
855,753
765,376
400,651
327,632
855,674
418,664
992,880
498,776
902,549
902,45
923,140
493,380
723,888
280,556
848,433
795,461
899,186
408,569
124,300
896,748
224,907
37,345
693,655
435,291
457,387
981,513
234,356
49,565
898,993
819,273
514,912
669,173
583,301
34,1
642,22
314,856
647,626
206,295
48,356
865,447
833,622
972,27
748,308
807,506
79,357
197,821
943,75
839,219
385,900
567,83
771,218
766,932
397,99
433,76
398,494
191,327
980,400
992,815
334,76
396,889
623,864
106,24
430,406
100,717
407,125
524,247
19,360
218,416
977,595
825,23
470,885
112,958
910,206
946,543
917,163
867,852
858,869
435,868
435,733
410,909
153,332
228,729
82,63
774,999
569,885
100,667
465,342
89,414
323,976
693,914
489,233
224,882
307,240
119,139
163,36
945,886
884,289
828,971
628,827
56,191
846,158
212,517
263,228
393,720
238,862
974,216
227,577
654,198
190,882
567,971
620,750
613,208
183,140
64,504
284,780
938,432
139,97
982,408
589,930
415,30
14,685
661,777
799,423
979,286
89,93
973,283
742,740
599,61
742,396
38,545
947,51
90,357
852,404
340,826
330,124
564,34
968,13
920,489
78,582
142,28
408,5
3,636
952,966
890,815
53,323
533,870
932,183
601,443
282,400
826,879
760,963
888,904
469,350
445,575
432,810
325,541
729,359
808,977
89,610
749,837
768,183
599,144
544,192
649,133
659,666
521,205
167,23
728,321
461,240
593,905
523,623
481,173
304,604
624,704
128,826
879,496
906,103
959,250
193,822
851,835
717,684
471,415
744,300
597,284
422,223
156,847
986,607
442,901
637,221
171,579
122,414
785,315
279,615
798,772
391,161
362,778
333,934
460,717
877,407
158,23
911,981
941,742
949,499
979,453
767,440
779,543
124,919
317,30
871,990
840,619
77,776
347,487
575,918
646,668
830,934
340,269
58,314
739,445
254,724
896,181
941,587
498,802
991,89
934,492
570,147
213,488
382,610
509,791
621,844
875,392
362,560
265,516
587,109
554,295
954,948
783,805
52,349
53,305
414,28
343,71
860,832
443,523
386,810
353,998
122,911
321,551
656,907
373,876
713,823
342,312
707,362
190,249
430,565
986,399
580,600
432,83
185,282
3,654
140,585
623,701
574,575
594,239
611,709
56,825
239,281
149,597
480,745
122,812
92,270
958,589
828,351
77,890
488,88
640,102
696,86
345,19
416,736
737,452
